id,text,creation_date,post_id,user_id,user_display_name,score
31137474,This seems to be off-topic as it is about **General hardware/software** voted to close. As for your issue have you been added as a user in iTunesConnect? Also Apple aren't allowing developers to submit there apps over the holiday period I believe this ends on the 27th December.,2013-12-25 15:34:16.373000+00:00,20773598,980097,,0
31342018,My apple support ticket is 15564550 and was marked as a duplicate of 14926967,2014-01-02 14:27:53.320000+00:00,20426404,240508,,0
20127278,"Thanks for this. Although not what was actually wrong with my code while checking this I resolved it. 
The error was actually in my XMAL",2013-01-22 05:59:21.487000+00:00,14430587,1306758,,0
17554818,Is it possible to fill the created proxy list with data?,2012-10-18 08:29:23.580000+00:00,12949640,175399,,0
6035726,"my initial thoughts are to do something like <div> <script> $(this).data(id); </script> </div>, not sure if this can or will work",2011-03-17 20:45:40.580000+00:00,5345030,184466,,0
81344803,what is bulkOps? How do I get one?,2017-11-09 09:25:58.250000+00:00,35688613,286121,,0
51205065,possible duplicate of [Why does an NSInteger variable have to be cast to long when used as a format argument?](http://stackoverflow.com/questions/16075559/why-does-an-nsinteger-variable-have-to-be-cast-to-long-when-used-as-a-format-arg),2015-07-25 16:53:41.790000+00:00,31628673,404321,,0
12218572,Your accessor should be const! :),2012-03-09 00:30:40.743000+00:00,9627126,77926,,2
79893004,hey nice answer. can you put the entire corrected code please. I tried what you said it didn't listen the event.,2017-09-28 12:24:56.347000+00:00,46469012,4770754,,0
65446817,Note how @tadman used `foreach` to open and iterate over the lines in the file. That's idiomatic in Ruby.,2016-08-19 22:34:16.487000+00:00,39044447,128421,,0
49383697,Since I don't see the vote for Best Answer. Is this still a problem?,2015-06-05 07:23:18.510000+00:00,29006530,1378963,,0
10152922,".... owwww, such a bonehead! Thanks!",2011-11-24 01:28:59.247000+00:00,8249976,144211,,0
3728188,"@eugene No, you can't use `\w` as a synonym for `[A-Za-z0-9_]`. If you mean `\w` with all its implications, then use `\w`. If you mean `[A-Za-z0-9_]`, then use `[A-Za-z0-9_]`.",2010-08-24 14:46:23.447000+00:00,3557585,100754,,3
20370327,"Note that I've edited my answer so that the warning doesn't come, but I still don't recommend doing this, you should present Lock screen from within your viewControllers instead of didFinishLaunching:",2013-01-29 21:08:05.083000+00:00,14591530,1083302,,0
76093777,"$scopes = array(""history"", ""request_receipt"", ""request"", ""delivery"", ""history_lite"", ""places"", ""profile"", ""ride_widgets"", ""all_trips""); $scopes = urlencode(implode("" "", $scopes));",2017-06-14 17:56:24.273000+00:00,44531009,4741429,,0
34169449,"I tried calling onlineSetup from the dispatch_async but I get nothing. The label isn't being set, and the code performs as normally. Maybe I'm doing something wrong?",2014-03-17 19:57:53.500000+00:00,22463431,,user2344303,0
46697343,"Before coming here, you should first do some debugging. If you've never used a debugger, it's time to start now as they're not that hard to use, and what you learn will be useful for all your future projects.",2015-03-25 01:23:04.937000+00:00,29245887,522444,,0
92705160,No no no... You have to know that the variable *mother* and *child* are different variables... see closely... You haven't initialized `dat` *inside of the child variable*... Do something like [this](https://coliru.stacked-crooked.com/a/ea93cd2d44ee615e)...,2018-10-19 16:20:45.333000+00:00,52886152,8423261,,0
82223617,"I have seen. condition is fine, it is coming inside. 2 times I put, as I thought may be it I put a slightly above, then may be it works. after refreshing, it will show two times.",2017-12-04 12:10:28.033000+00:00,47632948,7523879,,0
63412392,"It works. sed ""s%$^\(ServerName\)$%\1 www.weburl.com%"" Install/server.conf . But It doesn't add the text www.weburl.com after the ServerName.",2016-06-23 06:26:35.763000+00:00,37983693,1437138,,0
86695722,Possible duplicate of [What goes into DbContextOptions when invoking a new DbContext?](https://stackoverflow.com/questions/38417051/what-goes-into-dbcontextoptions-when-invoking-a-new-dbcontext),2018-04-15 09:48:38.430000+00:00,49839900,1260204,,0
34697931,possible duplicate of [script library using Groovy - SOAPUI](http://stackoverflow.com/questions/18075187/script-library-using-groovy-soapui),2014-03-31 12:16:34.063000+00:00,22760902,2504101,,0
37702574,Refer this http://stackoverflow.com/questions/4490403/is-it-possbile-to-detect-rejected-calls-in-android,2014-06-24 05:29:18.493000+00:00,24378831,2006803,,0
26240158,"I understand the problem you identified with a class that inherited from `IStringToTypeConverter` twice.  The compiler wouldn't know which one to infer through the type alone.  I'm going to wait for a bit to see if there is an elegant solution to my problem, however.",2013-07-30 18:18:26.083000+00:00,17954321,507793,,0
2699215,"So basically: **don't** use an invoice status on the `Invoices` table and use orders or jobs (in this implementation) for draft invoices. Since I'm tracking payments, how would an overflow bucket affect invoice accounting in your system? Or is it simply a matter of: Billed $X, Received $(X+Y) and conduct accounting on Received $?",2010-04-21 00:48:10.807000+00:00,2679574,198927,,0
4925207,Why ? what is not clear please tel me ?,2010-12-21 15:02:10.907000+00:00,4500511,237555,,0
39876085,"On page load/ready, check for your query (`if (window.location.search.indexOf('your=stuff') > -1)`) and run the code that opens your pop-up. Note, if that's a *window* pop-up, running that automatically is going to be difficult (since window pop-ups are, y'know frowned on and generally hated).",2014-08-28 01:47:33.490000+00:00,25539465,451969,,0
31162389,"@user3128920, Used `$(""#ccType"").on('change', function () {` instead of `$(""#ccnumber"").on('blur', function () {`",2013-12-26 17:12:30.733000+00:00,20787172,1668533,,0
85905258,Ty that was the answer,2018-03-23 14:04:07.910000+00:00,49450105,9540240,,0
71917935,"Hi, This is still in PR: https://github.com/spring-cloud/spring-cloud-stream/pull/776. Once this is merged, you are good to go.",2017-02-22 07:03:32.457000+00:00,40336584,2509773,,0
93451105,You will have to host the image and add a direct url in your email template.,2018-11-13 15:44:51.853000+00:00,53284527,743016,,1
3577058,"Suppose Just two variables.
`<?php $var1=""hello""; $var2=""world""; ?>`",2010-08-08 11:15:39.353000+00:00,3434092,257944,,0
89006294,"I have found the detail of the error:File ""C:\Python27\lib\subprocess.py"", line 382, in __init__
  File ""C:\Python27\lib\subprocess.py"", line 505, in _get_handles
WindowsError: [Error 6] 
16:36:08: Unexpected Error Occurred:",2018-06-24 02:30:05.797000+00:00,50964260,9669628,,0
64620136,"@AndreKostur - yes, of course, `auto` was silly. Thanks.",2016-07-27 15:20:19.800000+00:00,38612514,1593860,,0
64749684,"Unfortunately that isn't working. The plugins are still not back in the platforms/ios/appname/Plugins.
I got the problem again while starting a new project. I just used the following commands
`ionic start MyApp tabs --v2`, `ionic platform add ios`,  `ionic platform update ios`,  `ionic platform update ios`",2016-07-31 14:57:15.687000+00:00,38662626,2103402,,0
75755664,"nothing happens, sorry for ambiguity, updated question",2017-06-05 20:42:20.173000+00:00,44376961,8116233,,0
43547035,check for the touch location and the bounds of the button view. If the location is inside then you know its inside :P,2014-12-19 06:00:03.427000+00:00,27560292,1009750,,0
62823623,"Asked 9 mins ago, Answered 9 mins ago!",2016-06-07 07:27:34.930000+00:00,37672855,5104596,,0
29084471,"Hah, this is what I was thinking of, but didn't find it in the jackson-annotations javadocs (it's in jackson-databind).",2013-10-25 16:50:44.057000+00:00,19588069,224508,,0
34825011,"For brevity I ended up using the Heroku-url for the database config and building a method for parsing it, but storing the url along with the rest of our ENV-config.",2014-04-03 08:28:42.690000+00:00,21856937,524293,,1
55719332,"@Voo: In the answer I linked to, I said (and still think) that 16 ways * 64B is 1024B, which is less than page size.  You index the cache on the lowest bits above cache-line granularity.  So the total size of the cache doesn't matter.  The tags have the full-length bits (for the physical address), but indexing just has to select the right way.  **The number of index bits doesn't increase with cache size**, or with the address-space the cache has to cache.",2015-11-29 10:27:00.220000+00:00,33977591,224132,,0
64060360,"Not to remove but replace with dot: Number(""1525,8"".replace(/,/g, '.'))",2016-07-12 07:33:25.897000+00:00,38322577,1280859,,1
5559551,possible duplicate of [how to customize listview row android](http://stackoverflow.com/questions/4407865/how-to-customize-listview-row-android),2011-02-12 15:20:11.260000+00:00,4978743,418183,,0
71802812,Your statements need terminators (;) - and if you trying to create trigger in mysql  did you set the delimiter to something other than ; before trying to create the trigger (and reset it after)?,2017-02-19 07:49:50.567000+00:00,42324708,6152400,,1
62706451,What is 'values' here ?,2016-06-03 10:16:17.950000+00:00,23650209,3336062,,0
11626741,"Correct, `&& ... > 0` can be dropped.",2012-02-10 17:17:06.773000+00:00,9231873,984823,,2
68835789,"I guess what federico said sums it up completely. using nginx and node together means you need to create and setup nginx as a reverse proxy so that it can reach the upstream properly. And also, if you are not doing that and want to use direct node (at port 3000 in your case) then please check that port 3000 is open to accept, otherwise you need to use iptables to open the port.",2016-11-25 14:50:14.913000+00:00,40806713,1587118,,0
13642791,"i sorted out the fields .. `select symbol, Ask,Bid,AskRealtime,BidRealtime,LastTradeDate,LastTradePriceOnly,LastTradeTime from yahoo.finance.quotes where symbol in (""XAUUSD%3DX"",""XAGUSD%3DX"",""PLN12.NYM"",""PAK12.NYM"",""USDCAD%3DX"")`",2012-05-11 00:05:07.857000+00:00,10542786,1383088,,0
80716876,"Nice answer. I would accept it if it stated that my impression of what should be overloaded was wrong (it's the iterator, not the vector). So that the accepted answer would be compact.",2017-10-23 08:22:29.510000+00:00,46883774,2411320,,0
62585000,"If using Redemption is not an option, you can only do it using Extended MAPI (C++ or Delphi only) -the data is stored in the profile section.",2016-05-31 14:14:26.073000+00:00,21466976,332059,,1
41291054,I'll post the full code in a bit. What's the reason for using composer install vs update?,2014-10-11 07:21:35.230000+00:00,26309111,1782705,,0
64801293,I'd be interested to know what is the proper way to make a copy of `s[0]`.,2016-08-02 05:11:04.150000+00:00,38704128,2128327,,0
24044459,I just added an answer that seems to work. I hope it helps!,2013-05-23 00:40:19.237000+00:00,16682482,1317927,,0
11290040,"@a_horse_with_no_name, yes you are right but Andrew's answer is what i was looking for. I was trying System.getenv(""JAVA_HOME"") while what i needed was: System.getProperty(""java.home"");",2012-01-25 17:05:38.200000+00:00,9006281,750965,,2
48346857,You may want to check out http://noelboss.github.io/featherlight/gallery.html,2015-05-08 07:38:09.373000+00:00,30111880,123415,,1
48699863,"Hi, you solved this problem?",2015-05-18 11:34:11.503000+00:00,29778647,1662459,,0
65653951,Thanks. This method suited my project better.,2016-08-25 21:48:43.520000+00:00,39124953,4663815,,0
47089632,"It looks like you can use App Engine's DataNucleus JPA with Spring Data JPA, as per this tutorial: tommysiu.blogspot.com/2014/01/spring-data-on-gae-part-1.html",2015-04-05 22:51:14.027000+00:00,29428655,3953357,,0
18591025,Not really. This link just explains how the validation works on Yii. But it does not  add a specific date validation rule with a minimum date.,2012-11-26 16:11:08.153000+00:00,13565853,1772620,,0
9579325,"awesome, thanks!",2011-10-21 19:38:49.817000+00:00,7830275,59947,,0
59844070,"Thanks, I'll look into this",2016-03-19 10:20:21.703000+00:00,36097113,5273262,,0
17805545,Have you tried: `daemon --name=my-service --running` ?,2012-10-27 13:46:40.610000+00:00,13100128,1560436,,0
2093921,"You might try posting an example of what you're getting, and what you want to get.  I don't think I quite get it from your description.",2010-01-27 23:54:38.117000+00:00,2151267,13895,,1
44984646,Are we seeing a flood of `SVM` related homeworks today on [MATLAB tag](http://stackoverflow.com/questions/tagged/matlab)? Or is a there new breakthrough in this field waiting to happen?,2015-02-04 09:32:31.227000+00:00,28317829,3293881,,2
49533316,"@georaldc trimming is at times ok, should a user accidently hit the space bar at the end, or beginning of an input",2015-06-09 17:14:42.283000+00:00,30738491,1415724,,0
75494644,"still get the same error An existing connection was forcibly closed by the remote host inner exception:
 {""An error occurred while sending the request.""}",2017-05-29 12:46:08.843000+00:00,44241511,5316896,,0
65655976,This is tested and absolutely working. Try it.,2016-08-25 23:32:07.053000+00:00,39112930,3649789,,0
65219581,"@JaromandaX To be honest I forgot I have access to the source code from this computer, although I think the implementation might be non-relevant, since the issue here is the design and whether a request-response API for websockets (wrapped with Promises) is the right thing or I am trying to do something that should not be done since I failed to find resources and libraries to address this issue.",2016-08-13 10:43:03.340000+00:00,38931527,358820,,0
626175,"If the XML file specifies an encoding, then the VM encoding shouldn't matter",2009-05-03 11:15:20.317000+00:00,816758,12960,,0
2257095,I might also address the magic number. Why is it exactly 6? Will it ever change?,2010-02-18 22:30:52.200000+00:00,2292642,65393,,2
87835877,I can't see the link between your message and the question,2018-05-18 11:29:58.753000+00:00,50410197,3817953,,0
85670068,"Ok i found the post from 6 years ago, but do you know how to use it? because it is not working for me",2018-03-17 09:05:00.523000+00:00,49333996,9506671,,0
23728214,viewDidLoad on what?,2013-05-13 14:50:18.217000+00:00,16524583,1791042,,0
11653777,"Thank you.
Apologies for replying late, as I am new to stack overflow.",2012-02-12 14:11:49.303000+00:00,8745044,1126436,,0
44913894,"You are correct. It's been a while since I wrote in C and I had forgotten some basic C concepts which as pointer arithmetic incrementing by the sizes of the pointer type, not directly in bytes. Now I feel red-faced but thank you for your time and answer.",2015-02-02 14:30:04.470000+00:00,28251420,2577374,,1
58930877,"@anubhava you have misunderstood the question. The `$content` contains a json. It's not my problem deserialize the json, I need to fix the regex for some type of content such as the trace (stack). Actually the system working but if there is content as I shown above the regex fail.",2016-02-25 10:23:58.503000+00:00,35623915,5681686,,0
81808770,How can I assign TableViewController object to SubViewController delegate object?,2017-11-22 05:00:45.067000+00:00,47426939,8985192,,0
6940530,I don't know how to link it with memory paging and this question.,2011-05-15 06:54:30.707000+00:00,6006856,754248,,0
67862106,I think this is the correct answer. Access Control Lists are way too complicated for common use cases.,2016-10-28 09:48:55.477000+00:00,29913506,3990636,,0
20661989,I unfortunately must use HTML type buttons and not asp buttons as they are more manangeable for end users.,2013-02-07 21:55:51.170000+00:00,14761216,1904347,,0
8632746,"Does this also happen with regular arithmetic operations?  By the way, I thought shifting by more than the width of the type is an undefined operation.",2011-08-25 11:01:40.980000+00:00,7189004,71074,,0
25009557,"there was one more answer, showing that `delete` is harmful here, killing the object, pointer to which is stored in `ti[3]` and bounds of `ti` are not known and that using `ti[3]` instead of `ti[0]`  looks suspicious for C code. That answer got deleted, but since the points raised in it were valid i'd like to repeat them just for record.",2013-06-22 22:32:24.033000+00:00,17255666,976391,,0
18592632,@MeganClumpus I've updated my answer to what I believe you are looking for,2012-11-26 17:02:27.067000+00:00,13525623,1777370,,0
87340692,I tried it but I couldnt get the parameter in the logs. Added log4net config to the question,2018-05-03 18:09:51.900000+00:00,50159328,2639188,,0
53778651,"@Csarg, _WTF_? I don't understand what you're saying. Could you please clarify what you've done, what didn't work and how do you want it to work?",2015-10-06 18:13:29.180000+00:00,32976318,4354477,,0
51488416,"Welcome, if its working for you now can you please close the question ...",2015-08-03 04:09:04.023000+00:00,31532377,2909849,,0
85844045,I'm already using AsyncTask...@Pawel,2018-03-22 06:02:11.267000+00:00,49410343,9472181,,0
43095120,"I couldn't find the availability monitoring screen in the addon, but did find it through New Relic Synthetics https://docs.newrelic.com/docs/alerts/alert-policies/downtime-alerts/availability-monitoring which may not even require the addon.",2014-12-05 14:15:14.220000+00:00,5482285,317110,,2
828211,I think it is the iconv version that is at fault - this server is using the glibc version instead of the libiconv version.,2009-06-19 16:41:29.057000+00:00,1018160,5168,,2
88723778,"in this case, this method not work",2018-06-14 15:07:17.257000+00:00,50838339,9635996,,0
51694501,Did you ever succeeded and came up with a solid solution for this?,2015-08-08 00:41:13.467000+00:00,23743259,4841753,,0
11990239,"Yes, that's correct, i tried to take those panels outside the #tabs div when not using ajax, so they weren't generated, but that didn't work (using latest jQuery UI), BUT I did it here http://raimondsblums.lv/freelance/ajax4/ with jQuery UI 1.5.3! panels can be outside with this version of jQuery UI! But I have no idea how to apply ajax to it, just linking the files isn't working!",2012-02-28 00:35:06.203000+00:00,9473168,1236591,,0
17290412,Saved _where_ exactly? SQL database? Local storage? Flash storage? Cookie? Hair follicle storage?,2012-10-08 20:49:24.510000+00:00,12788647,1098238,,0
2740686,"@David Basarab: I'm assuming that the OP wants some means of allowing the site-users to select the previous CSS theme/'skin' in preference of the new updated version, and allowing that preference to be stored in some manner.",2010-04-26 17:14:44.090000+00:00,2715280,82548,,0
78496740,why do not use the CDN?,2017-08-19 08:15:18.363000+00:00,45769150,2139671,,0
81161841,I think the best way is to refer to their ids backwards,2017-11-03 23:12:41.060000+00:00,47105280,8178029,,0
64262947,Is the data written in another thread? May be it is not up-to-date at that point? Consider to use https://realm.io/docs/java/latest/#notifications,2016-07-18 03:46:06.213000+00:00,38396846,1396606,,0
21952723,"@Timo002 Btw, if you were using PDO the foreach code would actually work :)",2013-03-19 15:44:03.180000+00:00,15500980,385378,,0
4925288,I'm just giving you the underlying principal of what you were asking for. Doing it dynamically depends on your program's IO.,2010-12-21 15:07:57.760000+00:00,4499120,372743,,2
93453329,BIT columns *can* be null-able though if you allow them to be... but this isn't good practice.,2018-11-13 16:40:52.993000+00:00,53285406,6167855,,0
77732404,"SO is for programming questions, not questions about configuring servers. ServerFault.com would be better places for questions like this.",2017-07-29 05:38:00.010000+00:00,45385636,1491895,,0
90063152,Try `(?<=\G(?!^):|^(?=\d+(?::\d+)+$))\d+`,2018-07-26 21:25:26.320000+00:00,51547644,3832970,,1
4998422,">Trust me this stuff is not pretty to query: I know, and I appreciate your response. I am looking for alternatives but using SQL server is mandated in this situation.",2010-12-29 21:42:58.123000+00:00,4557585,34863,,1
21170591,whats the point? they can still post a fully edited line from outside your app. Only difference is the client details on the tweet will be different (but how often do people check that?),2013-02-24 23:03:48.747000+00:00,15057296,503527,,0
17706281,"I'd be looking for files/directories in the gz that collide with files in your project directory that are active.  Also, do you have something open among the files to be unpacked?  If memory serves, having one selected in Windows Explorer will even make this fail.  In general, this seems hazardous - I'd consider unzipping into a subdirectory, if you can.",2012-10-23 23:52:53.770000+00:00,13017121,685923,,0
76222164,I think `../htdocs` is from a localhost which means that when deploying the website it won't work.,2017-06-18 18:22:22.427000+00:00,44617901,3390200,,0
37237338,thanks @mweathers i fixed that issue with the  help of Android Studio 0.6.0 gradle Plugin compatibility.Which says use 0.11.+,2014-06-10 05:37:36.403000+00:00,24132918,3422558,,0
53203353,answered as a community wiki but voting to delete as a typo.,2015-09-20 12:34:03.757000+00:00,32679447,522444,,1
70264148,"@JoelCoehoorn We don't know the OP's usage context. Might be just a personal home project that isn't exposed to anyone but the OP, or simply an academic lesson for school, so hack-proof is out of scope of the question. If you're the downvoter, please reconsider not punishing Charles for not addressing that which was not asked.",2017-01-08 03:35:06.443000+00:00,41529135,3992902,,1
72853413,"Actually there *is* a way to solve your problem using what you do now, but It's really not a way that I recommend. And that way is to read multiple times from the string stream, and rely on the short-circuit evaluation of conditional expressions. I.e. you could do something like `oss >> comm && comm == 'I' && oss >> m >> n`. It is, together with your use of multiple string streams (or even reusing the single string stream) like you do now, quite ""ugly"" and convoluted and not very streamlined or overly readable or maintainable.",2017-03-18 12:47:40.933000+00:00,42874135,440558,,0
86604227,"What is the difference between a ""normal"" window and a ""popup"" window? Please visit the [help], take the [tour] to see what and [ask]. Do some research, search for related topics on SO; if you get stuck, post a [mcve] of your attempt, noting input and expected output.",2018-04-12 11:10:59.827000+00:00,49794998,295783,,2
44203178,"Move the `Get-WMIObject` out of the loop, there's no need to repeatedly query the machine name as you'll get the same answer every time. WMI can also be quite slow so this could significantly slow down execution time.",2015-01-12 12:23:10.657000+00:00,27901907,3115685,,0
35315208,Different tables?,2014-04-16 08:21:12.240000+00:00,23103747,2301450,,0
23382462,There's also a [Digital Mars C/C++ compiler](http://www.digitalmars.com/download/freecompiler.html).,2013-05-01 21:55:00.603000+00:00,9692787,309483,,1
49325031,"""So we are forced to do"" - Not true, and wouldnt work in most of scenarios. Best is to use try and catch",2015-06-03 20:05:51.423000+00:00,30629456,820942,,0
70861674,"And when you say, ""access to the public folder"" you mean from the UI? I see you are rendering a view",2017-01-24 20:17:15.457000+00:00,41835969,308341,,0
62934251,great! thanks a lot,2016-06-09 16:32:00.697000+00:00,37730336,1831740,,0
32685069,"Try:
    price.options[price.selectedIndex].value.replace('£','')
instead of:
    String.replace(price.options[price.selectedIndex].value, '£', '')

I'd forgotten I had a framework in place :)",2014-02-07 14:13:33.357000+00:00,21626330,3157111,,0
15667526,"This works, thanks :)",2012-08-03 09:36:49.280000+00:00,11793061,1497720,,0
10843596,The code as given works fine http://jsfiddle.net/VkSAM/ marking as unanswerable,2012-01-03 12:46:08.653000+00:00,8712446,995876,,0
10767984,"The OP doesn't provide enough context, so constants are not necessarily the best way to go.",2011-12-29 05:35:22.360000+00:00,8664339,31671,,0
49354534,`fatal error: 'libxml/xmlversion.h' file not found` it says. Did you install the libxml2 development headers?,2015-06-04 13:37:06.627000+00:00,30645292,100297,,1
1793632,"That works well for an office environment where everyone's on the same network and has access to the same resources.  I'm curious how it'd be handled in an open-source project developed over the Internet, though.",2009-12-12 03:42:21.977000+00:00,1891883,226975,,0
80263761,Since `%` is for `LIKE`. And you said it worked before try to put `'` in your `%d` and remove the `'` in your variable since it is already in string,2017-10-10 01:42:02.407000+00:00,46657277,5637846,,0
92486208,There is no problem with this code running on my emulator. It properly creates a file and the path has a 0 in it. What is actually throwing the exception? Need to see a stack trace.,2018-10-12 15:12:57.967000+00:00,52781204,10286496,,0
74266307,@CodyGray : In the past `libgcc` of the host platform has been known to require user space functionality of the host platform where as the generic elf target `libgcc` isn't reliant on the host. It depends on the compiler and what functionality your code may use that relies on `libgcc`.,2017-04-25 11:00:35.467000+00:00,43597693,3857942,,1
54028004,But `loadAllData` isn't part of a `then` handler. It's the mapping function to stack the promises.,2015-10-13 15:26:55.017000+00:00,33106257,1549541,,0
44292695,"Panels and Modals aren't the same thing... If you want help with something like this, provide some code for us to fix. Right now, we can't help you.",2015-01-14 17:27:42.503000+00:00,27948848,3965631,,0
93999778,"@Bwebb I’m using `IPPROTO_RAW` and communicating directly with the operating system kernel. No TCP or UDP is involved, nor is bind or connect necessary.",2018-12-01 01:42:15.157000+00:00,53548153,1416320,,0
51736481,with load method you don't have space in between URL @Max,2015-08-10 04:10:25.267000+00:00,31911454,3011961,,0
44805940,"Wow! Mark, now when I run Cygwin it will run the Calibrator.exe! But what if I want not to use Cygwin. Just by clicking exe file run it?",2015-01-29 18:00:13.517000+00:00,28219457,3092919,,0
45031919,"angular.element(document).ready(function () {
          
            var mySwiper = $('.swiper-container').swiper({
                        ...
        }); Not working",2015-02-05 12:19:24.200000+00:00,28343379,3913538,,0
17370628,"@SteveJessop Actually that might be it, because the compiler isn't forced to do all implicit promotions if it can tell that they won't affect the result of the expression. Suppose it translates that code directly into ""show a and b into 32-bit CPU registers, then compare"".",2012-10-11 11:42:55.090000+00:00,12838110,584518,,0
57821504,"He asked how you style the default one, not how to create one to replace it. I'm looking to fix this issue and creating a custom action item just to fix the toast seems like a hack.",2016-01-27 21:44:48.540000+00:00,29856940,116938,,0
8834195,Thank you sooo much RC! I'll test this out once I get home and I'll update my post to let you know if all went as planned. I really can't thank you enough.,2011-09-06 22:25:46.623000+00:00,7304292,798711,,0
58481235,"@chux, Yeah, I guess I can see that.  DSPs that force signed saturation on arithmetic, or somesuch.",2016-02-14 05:02:21.490000+00:00,35388206,2417578,,0
22442077,"Netbeans, thanks for links",2013-04-03 10:46:56.377000+00:00,15770235,1039952,,0
52679196,"How does your ""Watch"" property changes?  is it an affectation done by the child's method ?",2015-09-04 19:42:49.800000+00:00,32405387,4967238,,0
13076350,"We have different ideas of 'similar'. For me two functions that need different type of arguments (atom vs. list) are not similar, whereas they are for you. Anyway, regardless of enclosing in a list the element to append, I agree with you.",2012-04-17 08:10:47.017000+00:00,10173200,694360,,0
16965843,Thanks for the help man.,2012-09-25 19:01:08.470000+00:00,12588599,1580784,,0
40589820,"@Mufaddal 
it's working, but need to count all categories and sub-categies product.",2014-09-19 07:35:07.057000+00:00,25928322,2644708,,0
32428221,"So there is nothing in the standards? If not, I'm sticking to images.",2014-01-31 16:10:10.910000+00:00,2702573,895245,,0
18148534,"This is quite unbelievable. I'd be interested in seeing full code if possible. Are you absolutely sure nothing else is changed? Where is the height_map_ declared? If the output to cout is identical, then for sure glVertex3f() gets called and the same output must be produced. Conclusion: 1) a bug somewhere else in your code, or 2) you did not change just the initialization (be it by mistake or by side-effects).",2012-11-09 11:29:06.220000+00:00,13180575,1140976,,2
35654324,"I didn't think that was a problem, is there a work around?",2014-04-25 11:59:12.383000+00:00,23291821,3426820,,0
70356932,"@arkascha - No, i'm not scraping email addresses from the web.  If I wanted to do that I would use one of the many scraper libs around.  The string is coming from a user filled in textarea.",2017-01-10 18:44:42.753000+00:00,41574689,6551852,,0
57336022,"also, replace your `die()` calls with `echo $sql->error;` to find the actual problem.",2016-01-14 17:54:30.413000+00:00,34795401,212107,,0
425781,"Very true, sometimes with open source you get what you pay for, but if you're just looking for ideas it's a great place to start.",2009-03-04 23:31:06.523000+00:00,612944,1551,,0
38105155,"@EdHeal: to compete in the IOCCC, of course :)",2014-07-06 11:05:10.083000+00:00,24594927,675568,,0
48668473,this is really great. Is there a way to do this inside the Lexing function? Should I be using the parse library?,2015-05-17 09:35:13.787000+00:00,30273291,14654,,0
35427361,"I guess you should write a listener, when the applicationContext is start-up, you add the code to read the properties file that you want to add. More like this in SPring: ApplicationListener",2014-04-19 05:16:34.467000+00:00,23162837,1637585,,0
6775843,"`diag` will create an `NxN` matrix. I didn't bother using sparse, as this was just a conceptual example. If you have a large number of values, you can use `spdiags(newvals',0,N,N)`. This only uses `N` elements, so won't run out of memory.",2011-05-04 21:04:17.290000+00:00,5889492,3730911,user616736,0
17685555,"@Milo-J Of course, I've never used the chat though.",2012-10-23 10:47:39.360000+00:00,13027395,352672,,0
13313845,Thanks Peter - definitely worth bearing this in mind,2012-04-26 16:50:52.593000+00:00,10316439,1336661,,0
9006172,"@arnaud576875: with the `switch`, it was encased in a `while` loop, so I added it, and now it's advancing. **however**, $city['name'] is not advancing (it says on the first city name)",2011-09-16 15:32:03.007000+00:00,7446319,758177,,0
5685023,"@davka Thank you, edited my post to fix the error and added your recommendation to use smatch instead",2011-02-22 07:22:21.457000+00:00,5074903,627705,,0
76801865,If you need to write in lowercase then just don't use the `IS_UPPER()` validator.,2017-07-04 19:13:17.340000+00:00,44900657,2116607,,0
53600625,That is due to [specificity scores](http://www.w3.org/TR/selectors/#specificity).,2015-10-01 10:35:19.123000+00:00,32885270,2347483,,1
22440666,SpyCam is not on App Store. It works only on Jail Break phones.,2013-04-03 10:04:54.047000+00:00,15784132,862813,,0
5655425,"PreserveSig = false is not a bad idea here, it automatic generates an exception when the function fails.  But *do* change the return type to ""void"".  Otherwise make sure to throw the exception yourself.",2011-02-19 16:50:37.013000+00:00,5050725,17034,,2
26547024,what operations do you perform in viewdidappear viewwilldissapear,2013-08-08 14:52:58.997000+00:00,18128510,549897,,0
28165985,"The selector is correct. I've matched the resulting id ('zoneAll') to what I've typed, including with the '#' symbol $('#zoneAll').",2013-09-27 18:09:25.370000+00:00,19056902,1689908,,0
886722,"Burmudar probably meant just like Excel. I just provided the links, and did not flag the question as duplicate which it isn't. Made it CW because its just link so I do not deserve the credit ;-).",2009-07-02 12:10:44.123000+00:00,1073861,18061,,0
10944927,"@jrok: That's only a guess, depending on how the implementation works.",2012-01-08 13:56:34.100000+00:00,8778091,82294,,4
66125099,"it's the output of mongodb terminal, my sort failed on terminal it self so didnlt proceed for pymongo but incase u can share thoughts for pymongo its well n good",2016-09-08 20:19:11.827000+00:00,39397830,2490439,,0
68033966,The best one is the one that will take you the less time to debug and understand in 2 weeks if the layout is updated. In your case I would opt for a CSS selector: `#container-dimpanel .dimselector-row-axis-container`.,2016-11-02 22:51:45.947000+00:00,40390876,2887618,,0
22654191,"You can define a generic function which takes as argument a copy callback implemented by the user. Something like `void reserveArr(void *, unsigned int, void (*cpyfunc)(void *, void*))`",2013-04-09 16:13:15.003000+00:00,15907039,2217157,,0
30860123,"Excellent, this solves my problem, thanks!",2013-12-16 20:19:24.860000+00:00,20616450,1185080,,0
