id,creation_date,post_id,post_history_type_id,revision_guid,user_id,text,comment
103259520,2015-11-03 08:39:41.790000+00:00,33494631,1,805e0449-b2e6-49b1-bbaa-7584de10d111,2118933,Android Visualizer error only in Android 6.0,
131187688,2016-11-09 17:54:50.093000+00:00,40513164,1,313a9063-160d-41ac-92c2-37d0f75169e4,5380429,Extracting a song information from a downloaded file,
114350885,2016-03-29 10:50:51.140000+00:00,36282221,1,244d3a99-b90b-4a22-9e71-bb50ec656f6c,4092384,UILabel won't center in UIView,
59792987,2014-03-07 11:29:06.187000+00:00,22248883,1,48d0c276-603c-4af4-b99a-56c4e431bed7,2011612,SQL Check Constraint in Subquery - Sybase,
37140144,2013-03-08 16:22:54.463000+00:00,15298585,1,e47bf10c-9a7a-4847-8466-91cc0771f91a,1778339,keep reading from txt file and save the strings java,
62136477,2014-04-04 22:24:09.730000+00:00,22874022,1,777daf6c-76d2-41c1-aae3-8d1faa594f42,2202797,Go map[int]struct JSON Marshal,
128534781,2016-10-04 14:08:56.167000+00:00,39854508,1,39f47866-7489-4e83-893f-979f82ba8073,6051189,Selenium always giving stale element,
90017999,2015-05-08 13:56:49.410000+00:00,30125674,1,57cb560e-0cfd-4c11-8eb5-9e987e3a2ae0,368311,Trouble working with date indexes,
42794501,2013-06-27 01:58:53.160000+00:00,17333351,1,aca7d7c2-90aa-4bfe-835c-6caf6222f502,2526294,"Correlation structure corAR1() ""not defined"" in rpy2 generalised least squares model gls",
172633873,2018-05-03 13:31:04.190000+00:00,50156317,1,8e64e347-43aa-4b03-810d-ded87d51512b,8115623,Image mapping changes on scaling,
29510517,2012-09-21 18:22:00.840000+00:00,12536068,1,e24d62ec-1c5f-4e55-94f2-337ba1a6ec00,615257,Best way to update/rebuild a table in MySQL,
19331552,2011-12-21 20:43:17.263000+00:00,8596102,1,8f57379c-8960-4047-87cd-957e0daeeb6f,1052876,OpenJPA Reverse Mapping Tool - how to make foreign key primitive?,
24681296,2012-05-22 08:16:51.530000+00:00,10698254,1,e4f5ff92-e37a-4804-9b9c-7e74e673638b,1097285,How to implement multiple searching in jqGrid,
112835839,2016-03-09 22:22:11.817000+00:00,35903875,1,50502f45-77fa-4b65-bb43-06d76b45dd1a,190695,Alloy Widgets and i18n,
30533839,2012-10-16 07:46:16.703000+00:00,12909834,1,72e0faa8-345b-433b-ba50-9ab27675af38,1029088,Oracle Apex 4.2 Mobile Application Issues,
108836291,2016-01-20 01:00:52.913000+00:00,34889733,1,5e43a0fd-58e1-4531-8b9b-e09310a5ef39,482717,IntelliJ IDEA - How open Customize IDEA,
8471183,2010-10-27 00:16:30.543000+00:00,4029061,1,c9dc31c9-77d8-4578-8095-9152d76f2c06,379181,Stack Overflow in Common Lisp,
69954217,2014-07-23 13:44:54.297000+00:00,24912173,1,fdc7ff1a-43b7-44ed-8bc7-c24c58973c99,572845,Django 1.7 - makemigrations not detecting changes,
10280892,2011-01-31 12:08:22.780000+00:00,4850659,1,7b544354-1de4-4792-9a9c-a818c00ee8f7,596821,sectioned UITableView sourced from a pList,
30957840,2012-10-25 09:12:19.760000+00:00,13065271,1,d19edc68-3742-478e-85c6-b462376245d6,712302,How to store templated objects in an STL container and member function call,
34565227,2013-01-16 20:33:59.650000+00:00,14367317,1,0646673a-2f3e-4a14-a881-0325fdde2922,370,How do you join two many to many tables in Entity Framework?,
128179589,2016-09-29 09:24:08.457000+00:00,39766432,1,e26dd6df-c5dc-4c06-98c2-2f97b39914fa,3621353,LibreOffice Basic get Elements from form,
73326466,2014-09-11 20:14:06.150000+00:00,25796142,1,92895174-62c9-49e6-8a91-a60519c76a49,264293,AppEngine Query.fetch_async not very asynchronous?,
47873367,2013-09-23 21:07:46.133000+00:00,18968909,1,0c5be2d8-c074-4e63-b76e-df6ce0707282,1058430,Read all lines from a text file to dictionary python,
23988350,2012-05-03 12:58:51.397000+00:00,10431886,1,32edeabe-0420-4b5a-a6f4-030bbde1d796,1301428,What to do when app crashes and logcat shows no errors,
38920720,2013-04-11 00:00:29.070000+00:00,15938606,1,044543e1-1416-4b9d-bda2-4a6c2495f909,1890497,Chipmunk Physics: Move body in direction it's facing,
6622659,2010-07-07 13:34:11.577000+00:00,3195183,1,898b2a39-c24b-48f6-a445-65914bf0003f,317302,MySQL concatenate to column while selecting,
16923872,2011-10-03 21:02:14.700000+00:00,7640612,1,e67a42e3-4380-4150-b7c7-74659d55577b,115462,sphinx: sorting by range of an association,
130795148,2016-11-04 07:10:53.060000+00:00,40417158,1,1d3081d7-b206-4cd8-8728-f6ffae519b07,,D3.js: Cannot read property 'getAttribute' of null at Selection.selection_attr [as attr],
19631985,2012-01-03 11:11:50.093000+00:00,8711403,1,54b1968b-acc2-4407-bf9c-6f651d282ed9,213633,Overrule a native PHP function only within a framework,
133775759,2016-12-13 19:11:13.077000+00:00,41128795,1,bc929b74-be32-4994-9503-54a32865baf1,7060224,CoolProp module does not take 3 arguments,
77327659,2014-11-10 09:06:00.283000+00:00,26840105,1,5ef1d46e-ec86-441a-a8ec-caad8d4c2239,4033876,Getting signed short values when I wanted to write out unsigned short values,
161934439,2017-12-02 15:54:24.597000+00:00,47609679,1,6015d17d-e031-4d73-8fae-d2c388fa32fc,6272464,Reinstall Active Meteor Project,
157872699,2017-10-08 12:41:58.367000+00:00,46631214,1,718266bf-5356-420b-8b20-8fa6cc9265b6,2102695,"ES6 type=""module"" Crushes Syntax Error Stack Trace (Chrome 61)",
182755178,2018-09-29 08:04:47.630000+00:00,52566431,1,fcfe7f64-b475-4ede-a149-4cca48b691cf,1882624,MYSQL : Creating Trigger during INSERT in MYSQL showing Error,
47252749,2013-09-13 22:35:51.677000+00:00,18796252,1,5f5a8831-d7da-49a5-a4ad-48d2da428088,1075029,Python SQLITE insert into not working,
51835402,2013-11-19 19:58:05.413000+00:00,20080870,1,f5f5f888-9c2c-4d26-8be6-29b4cb3c1a5e,1114272,"Bittorrent Client in C, Connecting to Peer on Non-Blocking socket always times out",
127518219,2016-09-20 16:09:13.270000+00:00,39598983,1,66eeac92-763e-4dbb-b123-1fa6491d10d7,4223268,"NoMethodError, undefined method `permits_path' for #<#<Class:0xbbb3ed0>:0xbbb34b0>",
57895122,2014-02-12 21:36:14.460000+00:00,21740211,1,032c2475-e23b-4363-9658-59c5846da3e6,1751692,what's wrong with this Z index,
58430832,2014-02-19 15:30:28.050000+00:00,21885073,1,0e736b9c-2df1-4505-b3e6-7300bac9730c,986841,adding promises to an array of promises in a for loop,
86849449,2015-03-28 02:26:37.223000+00:00,29312985,1,8e0284f5-e188-43a6-b1b9-1b948fa12105,4352158,Cannot install ggplot with anaconda,
8266781,2010-10-14 18:53:14.557000+00:00,3936533,1,c5288ef1-6601-4717-91e0-a3bed51446f7,455616,Batch ERRORLEVEL results different from CMD?,
24306660,2012-05-11 13:49:11.297000+00:00,10552671,1,17326443-90ca-4040-8084-ca437cac97d1,809953,Image field with sencha touch,
180471406,2018-08-25 15:36:17.193000+00:00,52018753,1,de4699b5-17f3-452e-8c71-bc416f4d2686,9667054,Laravel Error: Only variable references should be returned by reference,
66592230,2014-06-04 15:03:06.803000+00:00,24040999,1,8d79d502-6c49-4c9a-b434-72e1b1d686da,3707567,CakePHP - Merge two Table in One,
116831656,2016-04-28 10:12:01.053000+00:00,36911531,1,5982739d-8979-4fd8-8e0e-300e057f4bc0,4822120,How to find HCF of 2 numbers in compile time using template?,
36614626,2013-02-27 10:00:48.137000+00:00,15109139,1,c697a632-3388-49cb-b943-9532305ea406,660218,"Do I really need to ""run as administrator"" when executing an external commandline tool from my app?",
12927103,2011-05-12 18:03:37.773000+00:00,5982337,1,14af8b01-dd56-4059-b513-e80d0ceb78dd,751078,WPF CrystalReportViewer VS2010 SP1 - Logon Failed,
184771450,2018-10-29 19:48:19.683000+00:00,53052772,1,4ba807f9-025e-4e30-8fe5-3329ad6ba392,10576917,"""Push rejected, failed to compile Ruby app"" installation of decdim on herouku",
150494076,2017-06-29 16:50:24.203000+00:00,44830896,1,8895420c-a915-4f8c-ad98-380bd8680ffe,898840,"Show only errors and info, not warnings",
9167059,2010-12-03 17:41:15.743000+00:00,4348264,1,4869a196-cbf1-4c5b-bf74-957d09e973be,462879,Perl's SQLite3: {NAME} not working?,
86616033,2015-03-25 09:11:59.160000+00:00,29251499,1,47c88f39-315e-4cbe-b767-546635ec3f12,4711182,rexexp_replace doesn't work as expected,
64087007,2014-04-30 15:18:17.470000+00:00,23391944,1,fb953229-b13c-46b9-95aa-79f8c001813e,2296440,Setting up a folder structure in Android?,
29048618,2012-09-11 01:39:06.693000+00:00,12361614,1,48cbc500-59f4-4c68-ad21-5ce747a0aa41,1661533,SQL - subqueries for top result,
8823081,2010-11-15 22:33:40.337000+00:00,4189524,1,0822baf6-d84c-40b4-971b-fcc155b3d259,204225,I need to scroll a background image larger than the screen size and make it loop endlessly,
59063920,2014-02-26 23:30:48.877000+00:00,22055838,1,e540cce5-91f2-4781-97c8-e156c10d49de,1399359,Update one table based on data from two other tables,
93715255,2015-06-26 06:11:20.207000+00:00,31066125,1,d9677905-18da-45d6-91bf-b048a50144b5,28482,How to auto-deploy Play Framework (2.4) application locally with Jenkins?,
116938194,2016-04-29 13:15:14.333000+00:00,36939355,1,d6bda75f-b9f1-4352-b325-201ca028c8bf,3800610,Huge Data Base in oracle,
60069629,2014-03-11 08:26:27.143000+00:00,22320092,1,fc1d6b1f-13c6-494c-9348-8ab9d12b57eb,3332862,Excel VBA - Can I manipulate data on another workbook?,
175308423,2018-06-11 05:45:22.637000+00:00,50791122,1,eeef9b0c-9da6-4678-aa55-85454f2badf9,8799707,"Angular 5 - While routing to children, parent ngOnInit methond is calling, how to stop",
148427690,2017-06-01 18:47:30.087000+00:00,44314947,1,9dedd61e-d46c-4977-8b0d-7f22750902e9,3684545,Jquery selecting images,
112387351,2016-03-04 08:37:54.253000+00:00,35791423,1,1d38b430-134b-49d5-a6f9-5e757e15aad9,1328340,Converting changing JSON api with GSON,
40784547,2013-05-17 13:31:35.170000+00:00,16610382,1,5f5f6eb3-fddf-4ef6-a306-8621ff2f26e6,342947,Android EditText: How do I get rid of the graphical glitches?,
83631781,2015-02-12 12:00:31.290000+00:00,28476924,1,6846d0fb-de28-4ca5-922f-f766d31598e2,520631,Maven source:jar task results in warnings,
12963261,2011-05-13 20:25:51.803000+00:00,5997921,1,f9705c33-f4c4-4747-a38c-dd80da0ac9b1,186808,"Installed Git + EGit and Then ""No Companion Library Found"" Error Occurs!",
13247844,2011-05-24 21:25:31.457000+00:00,6117101,1,fa87356a-a974-4415-b496-b4f3b1d4d87b,724310,POSTing JsonObject With HttpClient From New REST API (preview release 4),
30268678,2012-10-10 05:32:36.783000+00:00,12812550,1,0c7f4413-d826-49f6-b05e-a0ce7bb3a2e8,,How can I use the information that's returned after an ajax .fail?,
108060112,2016-01-09 12:18:58.143000+00:00,34693370,1,a431290d-448f-4c92-bb70-efc5de75db1f,3681634,Develop an Android Webdav server,
10229307,2011-01-28 12:51:49.297000+00:00,4828407,1,f8cbbf0e-c367-4ff3-823f-e86c28ea73b5,491214,Facebook PHP SDK Upload Photos,
184053597,2018-10-18 18:29:29.947000+00:00,52880384,1,9d297e90-b314-4d62-9cd9-4cccb3ed46f4,3276237,Keras loss becomes nan only at epoch end,
78476765,2014-11-26 03:33:22.770000+00:00,27140882,1,acaa6ef2-0bfc-4717-a921-5f0714a31dde,4248607,Get value from many2one relationship in openerp?,
171599676,2018-04-19 00:26:44.210000+00:00,49910873,1,b7f07e11-e4d8-4583-8203-c2fc2ccc9450,6158618,Cannot connect to Node Express server,
160678048,2017-11-15 14:20:53.880000+00:00,47309840,1,8cb8a60b-bf4b-49ec-af68-87b97c5dbc88,3061047,Find date of when file moved into directory / date of last directory modification - Java,
42928026,2013-06-29 12:41:18.807000+00:00,17380277,1,46047b5e-cd7b-4eb7-9075-def8c5391f1b,2429989,How to scale a second row to 100% height with google maps api?,
75731858,2014-10-17 11:23:12.620000+00:00,26423968,1,893de4e2-aed2-4161-adf1-4fdd393255bb,3180985,How to add to the object of SelectManyCheckbox selected values?,
85375038,2015-03-08 18:30:52.830000+00:00,28930267,1,a663895f-b1c8-47db-8c74-2699eea44be9,3257971,How to evaluate fields using text/template package? go,
116600767,2016-04-25 21:45:05.070000+00:00,36851631,1,f1a87655-32cf-4e1d-9266-7833f6470776,5570251,How to reformat datetime,
172140396,2018-04-26 09:22:14.190000+00:00,50039338,1,2983dc5f-b839-495c-b97e-34d0f6880666,1009622,How do I get Visual Studio Online to do a Build Cordova/PhoneGap?,
83610470,2015-02-12 06:50:35.223000+00:00,28471092,1,49f2071e-e3a7-42bd-ac60-7ceefdbbf125,168425,Fluid height with a non fixed header,
74149594,2014-09-24 05:36:50.617000+00:00,26009324,1,c5c8320e-8706-4713-9744-1405247b848c,117554,Trigger action on controller from route after model has resolved in Ember,
85492188,2015-03-10 10:17:23.830000+00:00,28961050,1,4b5ec567-6a3c-4d37-9045-2992da578f60,3263192,Windows phone 8.1 application crashing just after opening share ui,
58266464,2014-02-17 22:06:12.260000+00:00,21840211,1,4bce18be-2dae-4fb3-92ba-824fbfe19de1,2985419,Null id value in MVC 4 Controller,
132120199,2016-11-22 06:05:05.857000+00:00,40734855,1,94b74854-5444-4621-859e-86140e128b8c,6847646,Reset button not working in html (php),
182931226,2018-10-02 13:32:46.110000+00:00,52609459,1,66e6f435-6f77-43de-a4d8-7b300556879f,10236682,Extracting Tag-Specific XML Data into an Array with DOMDocument and foreach,
47283981,2013-09-14 16:17:01.290000+00:00,18803738,1,ae3d3e05-68eb-492c-9dc5-254da90b17fc,1833945,Problems with Typo3 multilanguage website,
112631039,2016-03-07 18:15:56.157000+00:00,35850952,1,cf79b725-657d-4aa2-bce1-a6857eabad7b,2938878,draw graphics over kinect video image in processing 3.0,
136419338,2017-01-20 05:14:27.963000+00:00,41756545,1,6ca2f87d-3613-442e-8a58-2bdd58a93792,725094,Swift 3.0 map seems to iterate through 1 more loop,
82852222,2015-02-02 05:31:36.503000+00:00,28271625,1,db357941-4ea4-493d-8481-26ca2d44cd15,3197632,how to set Blur/dim background,
57055248,2014-02-02 12:50:12.650000+00:00,21510771,1,dd1fb033-2f40-45cf-8a40-d6eb76acc832,,Writing in a completion date in a separate cell when the task is marked as complete in a different cell,
170410610,2018-04-03 10:25:13.183000+00:00,49627721,1,2769a0e7-86b8-444e-9e3c-410733b1a8e3,2287576,File sizes are reported differently,
67633972,2014-06-19 13:43:02.977000+00:00,24308095,1,1cf5fcda-15e9-4d10-bcb8-7d8e832d710c,3732898,Read path using javascript,
70269452,2014-07-28 11:15:31.697000+00:00,24994059,1,55429d40-e88d-4d30-9986-11a79066da81,3743939,How to skip the first 2 frames?,
166951678,2018-02-15 11:39:41.750000+00:00,48806367,1,b2ae871e-775e-4741-9791-0fcb8c1d3d32,1184100,How to extract string between two strings using java Pattern,
117826979,2016-05-11 13:22:03.607000+00:00,37164016,1,2849f11e-b8c8-43ba-b943-adb01aa0d0cf,947460,printing messages to the screen and a file,
80714090,2014-12-31 10:21:43.017000+00:00,27719708,1,f8ff7531-6dbb-4beb-b053-cd164467fd43,2858588,Sorting an array of strings using values alphabetically and considering the cases of values in PHP,
80996255,2015-01-06 03:15:14.493000+00:00,27791557,1,98ed1084-fe8c-4dc9-bd2c-b0f5f0b57f6e,3905427,replacing strings inside an echo,
89422711,2015-04-30 16:50:04.727000+00:00,29973491,1,4c6a4829-ec0c-4db8-b966-42c2f1daec7b,3449811,Container for precompiled GUI Blocks,
84492558,2015-02-24 16:20:07.993000+00:00,28700908,1,5f8f90f9-4121-48a2-888a-57a0dc4e0006,940185,Accordion Toggle Arrows,
29941055,2012-10-02 14:40:08.773000+00:00,12692481,1,2c00c881-072c-4656-9558-e190a7ce4a04,57872,Jquery -> vanilla javascript?,
17373330,2011-10-19 15:56:44.693000+00:00,7824254,1,bb278f99-5fc1-4d9c-a951-e8bc5b057854,879082,Intercepting Android Notifications based on associated audio file?,
142515308,2017-04-06 22:50:10.613000+00:00,43266976,1,321e5e68-c205-4e61-a39a-5447e0be03db,4357584,"Plotting [x,y] using matplotlib",
103755030,2015-11-09 21:33:47.297000+00:00,33618716,1,7d8521ad-83d1-40d2-8463-1192d5e25239,5544219,Unique after filter Angular,
142987121,2017-04-13 04:34:11.120000+00:00,43383573,1,05ddc3e5-09ba-49d9-98c4-d6f894523cd1,7828092,WSO2 EI - disable Random ports on startup,
10860161,2011-02-24 10:13:09.520000+00:00,5103211,1,942e0ff3-d5de-4a7d-88ed-1ef07ea3656a,64556,When to choose developpment of a PowerShell Module over PowerShell Script,
59913678,2014-03-09 06:16:36.433000+00:00,22279090,1,c139b20b-f9b8-4204-820c-39b2b8e02c51,641752,Cursor not being updated after FragmentManager.popBackStack(),
7624622,2010-09-05 19:51:04.560000+00:00,3647534,1,6c0350cd-80bb-418c-b4a1-a4bda682c97e,65387,How to get Debug.WriteLine to work with other processes?,
11303750,2011-03-14 02:33:40.690000+00:00,5294158,1,778e640f-b3b3-4f90-ad7e-0ab0e3837e66,622601,validation in android,
148339650,2017-05-31 18:15:24.040000+00:00,44292005,1,4f3429ec-17c5-4b35-a19e-22d3b3205843,8093692,How to remove footer powered by in OpensourcePOS?,
95248484,2015-07-16 14:36:58.327000+00:00,31457296,1,cff227f7-f850-40db-bbad-082eb552b626,5124033,How to read specific lines from excel in Java,
36733404,2013-03-01 07:57:05.753000+00:00,15153044,1,aae8b013-3056-4f07-980f-f9867b3851b3,810984,Call self.viewDidAppear when App comes to foreground,
186897153,2018-11-30 15:08:54.590000+00:00,53560073,1,bbd9652b-eefb-4cbd-a7fb-aa15577e6e0d,7247084,C# Interop.Excel - Null Range Object Exception,
127578225,2016-09-21 10:46:07.653000+00:00,39614383,1,263a7d8a-3600-49a7-93fa-2fc7c06bcd85,6857895,OWIN logentries System.IndexOutOfRangeException,
156997837,2017-09-26 06:19:13.423000+00:00,46419133,1,078c87f6-0f4e-42aa-992a-09fd4a25dd0a,,How to convert the System output of console to HTML file with proper indentations,
120112669,2016-06-10 07:01:42.173000+00:00,37741890,1,9d25f8a0-12cc-453f-ac9f-49a4590fddea,5009432,Google Sign In Button does Nothing,
161008372,2017-11-20 08:38:43.853000+00:00,47387929,1,bd7a59ee-6c07-4f74-b2f6-d59ed044edab,6830821,Webdriver.io : Wait for method,
60946974,2014-03-21 09:58:41.523000+00:00,22555526,1,efaec109-63b9-40b4-aec7-c3b0be40d2a6,1620367,Set CXXFLAGS in Rcpp Makevars,
94647585,2015-07-08 20:09:37.320000+00:00,31302720,1,3721b70b-4342-4c7f-9cf0-0437e28af11f,3125749,"Storing high dimensional data to calculate dense units in subspace clustering algorithms like clique,enclus,etc. ?",
69298810,2014-07-14 14:47:11.653000+00:00,24739280,1,cda93fdf-4b74-49c5-beab-8d2aea138ae2,1336653,WatchService uses 100% of CPU on CentOS,
173081558,2018-05-09 21:59:26.490000+00:00,50262649,1,9b259619-c353-484d-b2ce-54445741c2d5,2564566,sqlcmd connect to MSSQL via ODBC in Linux,
174151078,2018-05-24 20:49:56.323000+00:00,50517957,1,704d9c43-f107-4e8b-bf04-9daf6d33b60d,1046884,insert a blank row above a certain string in excel vba,
170167607,2018-03-30 09:50:35.420000+00:00,49572151,1,2cb62503-bba1-463b-98ce-3694bcdfc988,1544500,How to ZIP files on gitlab.com before AWS S3 upload,
62742693,2014-04-12 17:53:41.587000+00:00,23034048,1,fa1101ef-917a-413c-b81f-aeb0c7b328f2,1196886,DateTime comparison and daylight saving / other oddities,
133368120,2016-12-08 06:15:44.950000+00:00,41032961,1,9a29311d-e709-4d50-9d91-41dd753b052e,6480695,Unable to set color for BarChart in MPAndroidChart,
175187718,2018-06-08 16:35:14.170000+00:00,50764976,1,dc3f8574-5a20-41af-bd77-dd5396a43fa1,765226,Best way to pull the row that corresponds to a max or min,
20915782,2012-02-10 00:12:15.963000+00:00,9220931,1,7fa28729-cb4f-4076-bf53-ba9bdd0060aa,323434,storing and retrieving from lists with custom structures in,
81143457,2015-01-08 00:21:44.223000+00:00,27831036,1,7525d827-6c51-4daa-82bf-bd932b6762c9,26728,Mac App Rejected for Using Sandboxing Entitlement that I am Not Using,
17415014,2011-10-20 20:02:23.950000+00:00,7841559,1,29aec10f-a090-4605-a336-f4e4f7580edd,259900,Ruby on Rails Triggers Update on Serialized Attribute Every Time,
172642588,2018-05-03 15:16:36.807000+00:00,50158530,1,b32f12f6-4564-4fd4-becb-89be54c0c817,6537903,Python - Networkx: Neighbours with certain weight,
123801185,2016-07-30 04:56:14.887000+00:00,38670466,1,3e4e08c5-88e7-47aa-ae18-73ddd271d09d,6656626,Make new array with value from other has some relation,
29057698,2012-09-11 07:48:34.563000+00:00,12365086,1,a8b7fe51-a8b8-4181-bdb0-7036c9e86e87,752603,Diff in PhpStorm,
101558005,2015-10-11 08:07:28.083000+00:00,33062823,1,e288a9bc-626c-43f0-b09b-51bf6491d47c,5297144,drop down menu box sizes are different,
96631648,2015-08-04 13:01:12.117000+00:00,31810085,1,4ece20ad-6624-4d80-8901-b36df737a935,3284181,Does regex special character allowing security break?,
144385902,2017-05-01 17:05:12.613000+00:00,43723134,1,89e7755f-9e95-4d04-a30a-6cfdee24dafb,4859813,Managing Multiple Fragments With ONE Interface,
131806955,2016-11-17 17:10:29.597000+00:00,40661030,1,b695a727-8018-4306-a52e-3c65f5f6edbb,7157128,how can i add a view like textview from another layout to current layout in android,
120501124,2016-06-15 14:35:39.363000+00:00,37838480,1,2b94f6a6-e211-4632-99bf-df0ed4dcf070,5350045,Load a PMML model in Scala,
179977166,2018-08-17 20:52:27.120000+00:00,51902730,1,c175d530-6ded-4e09-977b-6ef9ac6f227e,1012181,Parallel build on Laravel Mix,
48614548,2013-10-04 09:15:46.143000+00:00,19177497,1,c7175bf5-db47-49f8-b5d4-58949f24fe18,48445,Livebinding a DataSet field to a Form Caption,
80822826,2015-01-02 20:08:53.367000+00:00,27747942,1,69c5055d-e231-4662-a5ef-8be2fcfcb733,2554701,I want to set variable once in an applescript droplet but it makes me set it for every file,
92283252,2015-06-07 22:41:22.887000+00:00,30699209,1,7ec5caec-a104-4d21-8c07-9172acc6583a,3494499,How to get the current temperature and tint for an AVCaptureDevice?,
138476804,2017-02-15 20:20:33.840000+00:00,42259252,1,4274ed50-2b6d-4985-9458-9a080ac84efe,2356679,Excel populate data based on data selected in another column,
45218810,2013-08-12 06:33:09.917000+00:00,18180810,1,d7f7d03e-e011-4ab1-b348-9fbe1abbf398,906984,What's the Pythonic way to write an auto-closing class?,
56982260,2014-02-01 00:17:37.400000+00:00,21492479,1,987dcbde-0824-4c4b-89f1-0aacdfc3aa5a,2649699,What is the difference between object and node in Maya (scripting)?,
116122117,2016-04-19 22:14:05.390000+00:00,36730430,1,1fc1fcfb-7f2d-4f65-88db-ecc804038264,2822041,Wordpress WPDB and Mysql strange behaviour,
167063855,2018-02-16 20:03:40.830000+00:00,48834074,1,5fe8c9fc-a6c5-4442-b1e4-e4d00ba9e1e3,9371322,How to determine which textfield has focus in swift,
16735927,2011-09-27 07:21:47.547000+00:00,7565532,1,5eae03f8-d13b-4030-95f3-556c2f263fa1,918566,Jquery ColorBox: Display inline content with next and previous button,
47711507,2013-09-20 19:56:43.293000+00:00,18924839,1,5301228f-dabb-4c7c-9889-5d00c2c0556d,2800522,Working with a large IP blacklist in APC or other key-value store,
5764259,2010-05-10 11:09:28.667000+00:00,2802113,1,e26dc46a-ccc2-4ec7-80bb-7a0739b9dbb2,139239,how can i deploy a project only for Windows pc not for Mac pc in flex?,
95868948,2015-07-24 17:47:26.077000+00:00,31616744,1,744407a8-2ae3-43ec-a6fe-5130f40f3501,3479456,"adb logcat -c prints ""ioctl: Operation not permitted""",
141223579,2017-03-22 06:09:00.253000+00:00,42943948,1,ad7be5da-8f10-4ae9-90dd-b797a4a0f6df,939501,Streaming mp3 file from server in Swift 3,
179212133,2018-08-06 21:10:07.177000+00:00,51715675,1,8d6ce841-9136-46c8-929b-6f03bcbc0d83,10136444,Editing the elements of a list in python 3,
119565496,2016-06-02 23:20:33.503000+00:00,37603634,1,c50e190e-8259-4979-b4c7-3294461c00dc,5285338,How to handle many users in slack app for in Python? How to use the multiple tokens?,
12848655,2011-05-10 11:01:15.287000+00:00,5948996,1,7e10b4c9-bc5d-4a9f-8f99-b4c8e282266a,491950,T-SQL dynamic Order By in Common Table for pagination,
149299368,2017-06-13 22:13:20.160000+00:00,44532439,1,680c332f-978e-4af1-a316-5526c4b00cf4,1646928,Get an list of multiple gameobjects that cross mouse line,
86306521,2015-03-20 18:04:53.957000+00:00,29173047,1,ea3b01ef-aa01-4e55-af73-aef94a717db7,1905056,System.Diagnostics.Process.Start(): Change the 30-minute timeout,
181832893,2018-09-15 12:57:33.730000+00:00,52344914,1,ca6ba798-540a-4e94-b89e-627275eb40a4,7592111,Converting table in tree c#,
36458164,2013-02-24 13:05:41.420000+00:00,15052008,1,be951c67-95b0-458a-83d2-86be61d3ce3c,919348,Why does textbox overflow slow down the program so significantly?,
2132190,2009-07-07 18:01:43.253000+00:00,1093846,1,9036bc00-190c-4d81-bc09-6c569deb9bd2,86431,"CrystalDecisions,.Shared.dll versioning issue",
170667463,2018-04-06 10:24:06.340000+00:00,49690671,1,bedbf3c9-888a-464e-a089-3fffc25ecb84,4682610,Spring Data Repository @Query - Update and return modified entity,
118184261,2016-05-16 11:50:05.503000+00:00,37253248,1,591cfc45-6c6d-46a9-9c7b-e77336472773,3173203,"Automapper (4.2.1) throwing an exception ""missing map..."" even though the map is created on the line above",
87579606,2015-04-07 18:53:29.427000+00:00,29499066,1,8d2a2b0c-6faf-49c2-8b2b-1f6dd5482a50,4749298,Android dynamic listview,
176323421,2018-06-26 02:37:25.800000+00:00,51034124,1,4a7c7053-f4b7-4fcd-8972-d02605466dd8,7949386,"iOS, can UIPanGesture be used to do UIImageView corner drag for resizing?",
83851030,2015-02-16 00:17:30.393000+00:00,28532859,1,c81812df-6320-4105-a678-69a8dfcba235,3935734,Find Min Value of All Rows Within One CSV and Print All to New File in Python,
17797618,2011-11-03 16:37:37.503000+00:00,7998549,1,6ac71aa9-8a58-4bea-a6ad-b07c22caa7fa,248206,"Text Gets Pulled Out Of Anchor Tag After Clicking ""Add to Cart"" Button.",
88926971,2015-04-24 11:54:31.990000+00:00,29846884,1,9d08df26-1848-480b-ad27-70dbbb49d0fd,4792966,Deploy ruby on rails application to multiple servers,
99672876,2015-09-15 11:30:25.043000+00:00,32584902,1,c26df593-2341-4783-981b-d47a95ebf43d,1058473,Unable to use on CocoaTouch Framework,
153652444,2017-08-10 10:31:12.577000+00:00,45611251,1,e3839968-6e1d-442f-8d0e-a3e250c465c3,8444765,YII2. Subselect in join. '=' instead 'in',
11726873,2011-03-29 11:54:49.230000+00:00,5472072,1,e5fff88e-fcca-4eb1-989c-696bd8582e04,638517,"""Order by"" degraded performance in sql.",
64358551,2014-05-04 19:23:06.273000+00:00,23460550,1,9bb126c0-d4d9-48d7-8b1d-f3d3ddad1cd1,2399465,Serializing classes into one defined object,
68215536,2014-06-27 18:51:24.263000+00:00,24458970,1,f86f8ddd-bfeb-4817-9e1a-0792f9c9c0c3,435733,Popup position in JQueryMobile,
109151034,2016-01-23 21:36:25.357000+00:00,34969153,1,9d48c9d9-1690-4c39-be49-8766d45e04ff,5831387,xcode/swift IOS App starts with Iphone4s layout on greater devices,
92585036,2015-06-11 09:58:03.090000+00:00,30777507,1,a18c7fdb-109b-4359-b199-3b812b29cfa3,4998605,Labels on a d3 line chart,
173192276,2018-05-11 10:09:53.917000+00:00,50289969,1,42f8dab8-abb7-444a-a0b4-96f04d2fef07,7166240,How to utilize 32-bit .exe file?,
