id,title,body,comment_count,community_owned_date,creation_date,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,post_type_id,score,tags
21678861,,Live SDK provides a set of controls and APIs that enable applications to integrate single sign-on (SSO) with Microsoft accounts and access information from SkyDrive and Outlook.com on Windows Phone and Windows 8.,0,,2014-02-10 13:42:57.633000+00:00,2014-02-10 13:46:02.377000+00:00,2014-02-10 13:46:02.377000+00:00,,3074592,,3074592,4,0,
21727865,,Kwicks is a plugin providing sliding panels with an emphasis on navigational interaction.,0,,2014-02-12 12:23:32.830000+00:00,2014-02-12 12:28:19.870000+00:00,2014-02-12 12:28:19.870000+00:00,,3074592,,3074592,4,0,
6898890,,Jspx  is a free open source pure Java web Rapid Application Development framework,0,,2011-08-01 13:11:33.587000+00:00,2014-02-11 09:21:11.197000+00:00,2014-02-11 09:21:11.197000+00:00,,3074592,,3074592,4,0,
21828056,,"PDCurses is a public domain [tag:curses] programming library for DOS, Windows, X11 and SDL",0,,2014-02-17 11:37:30.507000+00:00,2014-02-17 11:41:23.743000+00:00,2014-02-17 11:41:23.743000+00:00,,3074592,,3074592,4,0,
22347656,,Lazy List is lazy loading of images from sd-card or from server using urls. It is like on demand loading images.,0,,2014-03-12 09:52:52.323000+00:00,2014-03-12 10:05:35.840000+00:00,2014-03-12 10:05:35.840000+00:00,,3074592,,3074592,4,0,
22255100,,Py++ is an object-oriented framework for creating a code generator for [tag:boost],0,,2014-03-07 16:12:30.173000+00:00,2014-03-07 16:19:21.810000+00:00,2014-03-07 16:19:21.810000+00:00,,3074592,,3074592,4,0,
22325271,,swfmill is a free software command line tool that generates [tag:swf] files,0,,2014-03-11 12:06:53.157000+00:00,2014-03-11 12:18:33.460000+00:00,2014-03-11 12:18:33.460000+00:00,,3074592,,3074592,4,0,
21802940,,A self-extracting archive (SFX) is a computer executable program which contains data in an archive file combined with machine-executable program instructions to extract this information.,0,,2014-02-15 20:06:50.433000+00:00,2014-02-15 20:17:37.453000+00:00,2014-02-15 20:17:37.453000+00:00,,3074592,,3074592,4,0,
22305768,,An ndarray is a (usually fixed-size) multidimensional array of items of the same type and size,0,,2014-03-10 16:26:53.447000+00:00,2014-03-10 16:31:55.320000+00:00,2014-03-10 16:31:55.320000+00:00,,3074592,,3074592,4,0,
22350218,,"Quality of service (QoS) is the overall performance of a telephony or computer network, particularly the performance seen by the users of the network.",0,,2014-03-12 11:33:55.813000+00:00,2014-03-12 11:43:12.343000+00:00,2014-03-12 11:43:12.343000+00:00,,3074592,,3074592,4,0,
6626221,,cl.exe is a tool that controls the Microsoft [tag:c] and [tag:c++] compilers and linker,0,,2011-07-08 14:50:54.433000+00:00,2014-03-11 11:25:00.973000+00:00,2014-03-11 11:25:00.973000+00:00,,3074592,,3074592,4,0,
21812499,,stdint.h is a header file in the C standard library to allow programmers to write more portable code.,0,,2014-02-16 14:32:03.867000+00:00,2014-02-16 14:36:52.680000+00:00,2014-02-16 14:36:52.680000+00:00,,3074592,,3074592,4,0,
21748849,,cmp is a command line utility for computer systems that use Unix or a Unix-like operating system.It compares two files of any type and writes the results to the standard output,0,,2014-02-13 08:32:01.037000+00:00,2014-02-13 08:39:29.993000+00:00,2014-02-13 08:39:29.993000+00:00,,3074592,,3074592,4,0,
21679165,,"CModel is one the basic classes of the [yii][2] framework for data model objects.

[2]: http://stackoverflow.com/tags/yii/info",0,,2014-02-10 13:57:31.143000+00:00,2014-02-10 13:59:23.353000+00:00,2014-02-10 13:59:23.353000+00:00,,3074592,,3074592,4,0,
21774553,,JAX-RPC is a technology for building web services and clients that use remote procedure calls (RPC) and XML,0,,2014-02-14 08:44:44.190000+00:00,2014-02-14 08:56:20.387000+00:00,2014-02-14 08:56:20.387000+00:00,,3074592,,3074592,4,0,
21936674,,A cmdlet is a lightweight Windows [tag:PowerShell] script that performs a single function.,0,,2014-02-21 14:06:48.680000+00:00,2014-02-21 14:15:16.923000+00:00,2014-02-21 14:15:16.923000+00:00,,3074592,,3074592,4,0,
21829058,,"Creates connections to terminal servers or other remote computers, edits an existing Remote Desktop Connection (.rdp) configuration file, and migrates Windows XP connections (connections created with Client Connection Manager) to new .rdp files.",0,,2014-02-17 12:24:30.080000+00:00,2014-02-17 12:26:32.477000+00:00,2014-02-17 12:26:32.477000+00:00,,3074592,,3074592,4,0,
22198595,,"Erubis is a fast, secure, and very extensible implementation of [tag:eruby]",0,,2014-03-05 13:03:40.583000+00:00,2014-03-05 13:07:10.957000+00:00,2014-03-05 13:07:10.957000+00:00,,3074592,,3074592,4,0,
21813001,,kbhit is a C/C++ function used to determine if a key has been pressed or not,0,,2014-02-16 15:12:09.520000+00:00,2014-02-16 15:30:14.893000+00:00,2014-02-16 15:30:14.893000+00:00,,3074592,,3074592,4,0,
21828460,,A dedicated server  is a type of Internet hosting in which the client leases an entire server not shared with anyone else.,0,,2014-02-17 11:56:48.417000+00:00,2014-02-17 12:05:39.870000+00:00,2014-02-17 12:05:39.870000+00:00,,3074592,,3074592,4,0,
21885229,,Jasig is a global consortium of educational institutions and commercial affiliates sponsoring open source software projects which benefit higher education.,0,,2014-02-19 15:36:52.020000+00:00,2014-02-19 15:39:58.720000+00:00,2014-02-19 15:39:58.720000+00:00,,3074592,,3074592,4,0,
7743516,,Zend_Translate is the Zend Framework's solution for multilingual applications.,0,,2011-10-12 16:42:27.767000+00:00,2014-06-11 23:12:27.303000+00:00,2014-06-11 23:12:27.303000+00:00,,881229,,3074592,4,0,
21677757,,"A Virtual Private Cloud (VPC) is an on demand configurable pool of shared computing resources allocated within a public cloud environment, providing certain level of isolation between the different organizations (denoted as users hereafter) using the resources. Please note that this tag is exclusively for programming questions.",0,,2014-02-10 12:51:46.433000+00:00,2017-08-08 00:48:50.280000+00:00,2017-08-08 00:48:50.280000+00:00,,4032703,,3074592,4,0,
22349853,,"A #define for either char or wchar_t, used for porting ancient windows applications",0,,2014-03-12 11:18:36.497000+00:00,2014-10-17 17:16:34.167000+00:00,2014-10-17 17:16:34.167000+00:00,,3204551,,3074592,4,0,
21810048,,"NSURLCache is a class that is used in ios developing for caching the responses of the URL. It is available in OS X v10.2 with Safari 1.0 installed, available in OS X v10.2.7 and later .",0,,2014-02-16 10:38:59.263000+00:00,2015-10-05 10:48:03.093000+00:00,2015-10-05 10:48:03.093000+00:00,,4435670,,3074592,4,0,
21803529,,The oauth2client python library makes it easy to connect to resources protected by OAuth2.0,0,,2014-02-15 20:54:49.517000+00:00,2018-07-12 04:35:56.030000+00:00,2018-07-12 04:35:56.030000+00:00,,9337071,,3074592,4,0,
21708273,,"Common abbreviation for ""arguments"", often used in reference to command-line arguments or function arguments.",0,,2014-02-11 17:04:35.137000+00:00,2018-10-24 02:17:43.560000+00:00,2018-10-24 02:17:43.560000+00:00,,674039,,3074592,4,0,
21682420,,"Sysfs is a virtual file system provided by Linux. It is a ram-based file-system initially based on ramfs. It provides a means to export kernel data structures, their attributes, and the linkages between them to userspace.",0,,2014-02-10 16:20:17.273000+00:00,2016-08-05 06:20:59.507000+00:00,2016-08-05 06:20:59.507000+00:00,,3409405,,3074592,4,0,
22841745,,"Vanilla JS refers to plain, unmodified JavaScript.  So just use the [javascript] tag instead.  See http://meta.stackexchange.com/q/221687",0,,2014-04-03 15:09:19.573000+00:00,2014-04-03 18:36:58.600000+00:00,2014-04-25 11:18:23.540000+00:00,,-1,,3074592,4,0,
9108858,,A *rec*ord *array* in the python package numpy - think of as a table with column names.,0,,2012-02-02 07:59:15.777000+00:00,2012-02-02 08:20:40.847000+00:00,2012-02-02 08:20:40.847000+00:00,,913184,,913184,4,0,
7597688,,Split Container is a object that allows the user to split a page/form in multiple sections with each section being resizable.,0,,2011-09-29 12:59:40.140000+00:00,2011-09-29 13:21:32.640000+00:00,2011-09-29 13:21:32.640000+00:00,,127776,,127776,4,0,
22101881,,XmlPullParser is an efficient and maintainable way to parse XML on Android.,0,,2014-02-28 17:27:28.520000+00:00,2014-02-28 17:27:28.520000+00:00,2014-02-28 17:27:28.520000+00:00,,653856,,653856,4,0,
28074589,,"Rogue functions who don't belong to a class, but can be grouped by their final purpose in CodeIgniter.",0,,2015-01-21 18:48:30.307000+00:00,2015-01-21 21:27:24.267000+00:00,2015-01-21 21:27:24.267000+00:00,,916000,,916000,4,0,
10507948,,"TextWrangler is the “little brother” to BBEdit, a professional HTML and text editor for the Macintosh.",0,,2012-05-08 23:30:34.707000+00:00,2012-05-09 14:45:25.923000+00:00,2012-05-09 14:45:25.923000+00:00,,916000,,916000,4,0,
10797727,,".less (pronounced dot-less) is a .NET port of the funky Less JavaScript library
Lovingly ported by Christopher Owen, Erik van Brakel, Daniel Hoelbling, James Foster and Luke Page",0,,2012-05-29 10:54:27.977000+00:00,2014-09-06 14:21:38.147000+00:00,2014-09-06 14:21:38.147000+00:00,,2606013,,916000,4,0,
30847645,,Data Dude is another name for Visual Studio 2008 Database Projects. These have been replaced by SQL Server Data Tools (SSDT) and the SQL Server Project type in Visual Studio 2012.,0,,2015-06-15 14:23:04.683000+00:00,2015-06-15 16:58:10.043000+00:00,2015-06-15 16:58:10.043000+00:00,,33,,33,4,0,
9175178,,A user interface design in which panels are arranged inside a container. Each docked panel is attached to another panel or a side of the container.,0,,2012-02-07 11:09:55.313000+00:00,2012-02-07 13:10:07.687000+00:00,2012-02-07 13:10:07.687000+00:00,,33,,33,4,0,
16339902,,Neolane is an marketing automation company that provides services for sending mass marketing emails.,0,,2013-05-02 13:54:08.357000+00:00,2013-05-02 13:56:49.867000+00:00,2013-05-02 13:56:49.867000+00:00,,33,,33,4,0,
11450474,,A email or document containing a one or more news stories that will be distributed to a group of subscribers.,0,,2012-07-12 11:04:50.180000+00:00,2012-07-12 15:49:42.530000+00:00,2012-07-12 15:49:42.530000+00:00,,33,,33,4,0,
7256353,,PyYAML is a YAML 1.1 parser and emitter for Python. Use this tag for PyYAML specific python questions.,0,,2011-08-31 11:35:27.597000+00:00,2016-03-30 20:17:33.043000+00:00,2016-03-30 20:17:33.043000+00:00,,1307905,,1057,4,0,
7224905,,Instapaper is a simple tool to save web pages for reading later.,0,,2011-08-29 00:10:11.543000+00:00,2011-08-29 00:17:50.323000+00:00,2011-08-29 00:17:50.323000+00:00,,102937,,1057,4,0,
7252338,,An OS X meta installer package that can hold other packages inside itself,0,,2011-08-31 03:43:43.213000+00:00,2011-08-31 04:37:53.497000+00:00,2011-08-31 04:37:53.497000+00:00,,1057,,1057,4,0,
39298809,,"A statistical interpolation method, also known as Gaussian process regression, most used in geo-statistics.  The goal is to map a surface given limited sample data.  The process evaluates the variability of supplied data, then uses a weighted average of neighbouring points -- considering both distance and direction -- to interpolate the desired map points.",0,,2016-09-02 18:36:28.603000+00:00,2016-09-03 12:06:06.680000+00:00,2016-09-03 12:06:06.680000+00:00,,4785185,,4785185,4,0,
32856104,,"**Scoring** is an application of Machine Learning.  A **model** built from prior observations is applied to new input, resulting in a **classification** (e.g. positive or negative test result), or a **prediction** (e.g. selling price of a home).",0,,2015-09-30 00:58:08.477000+00:00,2015-09-30 03:02:11.337000+00:00,2015-09-30 03:02:11.337000+00:00,,4785185,,4785185,4,0,
13154799,,Piglet is a lightweight Parser/Lexer generator written in C#.,0,,2012-10-31 09:28:04.503000+00:00,2012-10-31 09:44:14.740000+00:00,2012-10-31 09:44:14.740000+00:00,,66849,,66849,4,0,
5331151,,"Simple.Data is a lightweight framework that uses the dynamic features of .NET 4 to provide an expressive, ORM-ish way of accessing and manipulating data without any of the code pre-generation and boilerplate required by other frameworks.",0,,2011-03-16 20:06:31.880000+00:00,2012-08-28 12:18:38.537000+00:00,2012-08-28 12:18:38.537000+00:00,,50776,,66849,4,0,
5229957,,"RequireJS is a JavaScript file and module loader. It is optimized for in-browser use, but it can be used in other JavaScript environments, like Rhino and Node. If you are using the require call that comes bundled with Node.js then you are NOT using RequireJS. Please do not use this tag for such cases. Use the require tag instead.",0,,2011-03-08 08:16:24.090000+00:00,2015-09-03 16:28:49.397000+00:00,2015-09-03 16:28:49.397000+00:00,,1906307,,66849,4,0,
15095888,,"""FOR XML PATH"" is a SQL Server query directive to return the rowset as an XML document using ""PATH"" mode.",0,,2013-02-26 17:51:20.070000+00:00,2013-02-26 18:19:03.103000+00:00,2013-02-26 18:19:03.103000+00:00,,1569,,1569,4,0,
39613203,,angular2-mdl is a component library for angular 2 apps based on material design lite (getmdl.io).,0,,2016-09-21 09:53:18.643000+00:00,2016-09-22 16:13:14.897000+00:00,2016-09-22 16:13:14.897000+00:00,,2688545,,2688545,4,0,
42474942,,angular-mdl is a component library for angular 4 apps based on material design lite (getmdl.io).,0,,2017-02-26 22:22:28.243000+00:00,2017-02-27 16:52:30.697000+00:00,2017-02-27 16:52:30.697000+00:00,,2688545,,2688545,4,0,
5166750,,OpenWrap is a dependency manager for the .net platform,0,,2011-03-02 11:20:56.873000+00:00,2011-09-07 19:07:29.180000+00:00,2011-09-07 19:07:29.180000+00:00,,1228,,2593,4,0,
4884013,,"Vtiger is a PHP-based, open-source CRM application which forked off SugarCRM. Very suitable for small and medium enterprises, it uses the Smarty template engine. One can also import and export specific modules with or without customization.",0,,2011-02-03 08:56:02.130000+00:00,2014-08-02 00:56:19.937000+00:00,2014-08-02 00:56:19.937000+00:00,user2629998,,,267041,4,0,
4885697,,"Questions concerning customization and development within the customer relationship management software ""Sugar"" by SugarCRM Inc.

In order to get more useful answers quicker, it's strongly recommended to specify the edition and version of the Sugar instance(s) in question, as there are significant differences between the different releases and derivatives.",0,,2011-02-03 11:43:55.530000+00:00,2018-05-31 18:26:49.613000+00:00,2018-05-31 18:26:49.613000+00:00,,4068476,,267041,4,0,
4883981,,"Smarty is a templating engine for PHP. It allows for easy separation of application logic and display code, as well as simplifying reuse of templates.",0,,2011-02-03 08:50:32.303000+00:00,2013-05-05 13:44:21.583000+00:00,2013-05-05 13:44:21.583000+00:00,,6615,,267041,4,0,
40599855,,"This tag should be used if the question involves the type-checking system of React.js components, known as `PropTypes`.",0,,2016-11-14 23:56:21.113000+00:00,2016-11-15 08:21:45.500000+00:00,2016-11-15 08:21:45.500000+00:00,,5921,,5921,4,0,
21710835,,"The Require.js optimization tool.  This tool can be used to combine a number of (Require.js-using) source files in to a single output file, and can handle various processing options like source output mangling or global variable output.  See: http://requirejs.org/docs/optimization.html",0,,2014-02-11 19:07:37.147000+00:00,2014-02-11 19:18:17.553000+00:00,2014-02-11 19:18:17.553000+00:00,,5921,,5921,4,0,
7289602,,The act of scanning the ports on a remote computer in a systematic fashion.,0,,2011-09-02 21:57:19.490000+00:00,2011-09-03 01:44:40.140000+00:00,2011-09-03 01:44:40.140000+00:00,,5921,,5921,4,0,
33511573,,Parsel lets you extract data from XML/HTML documents using XPath or CSS selectors. Internally used and maintained by scrapy,0,,2015-11-04 00:16:16.030000+00:00,2015-11-04 04:33:23.123000+00:00,2015-11-04 04:33:23.123000+00:00,,858913,,858913,4,0,
36994593,,Generic dictionaryish object storage frontend,0,,2016-05-03 02:25:02.787000+00:00,2016-05-03 07:20:38.963000+00:00,2016-05-03 07:20:38.963000+00:00,,858913,,858913,4,0,
14801205,,Advanced Python Scheduler (APScheduler) is a light but powerful in-process task scheduler that lets you schedule functions (or any other python callables) to be executed at times of your choosing.,0,,2013-02-10 18:39:41.440000+00:00,2013-02-10 18:54:23.557000+00:00,2013-02-10 18:54:23.557000+00:00,,1056289,,1056289,4,0,
8814443,,Dartium: Chromium with DartVM Support,0,,2012-01-11 05:09:35.980000+00:00,2012-01-11 06:24:15.633000+00:00,2012-01-11 06:24:15.633000+00:00,,1056289,,1056289,4,0,
8496472,,A data mart is the access layer of the data warehouse environment that is used to get data out to the users. The data mart is a subset of the data warehouse which is usually oriented to a specific business line or team.,0,,2011-12-13 21:33:26.687000+00:00,2011-12-13 22:54:47.563000+00:00,2011-12-13 22:54:47.563000+00:00,,8737,,8737,4,0,
4913302,,"Adobe Integrated Runtime (AIR), also known as Adobe AIR, is a cross-platform runtime environment developed by Adobe Systems for building applications targeting desktop, mobile and television systems using Adobe Flash, Adobe Flex, ActionScript 3.0, MXML, HTML, or AJAX.",0,,2011-02-06 12:33:28.380000+00:00,2012-09-13 15:02:41.850000+00:00,2012-09-13 15:02:41.850000+00:00,,275567,,336929,4,0,
14530243,,"Deferred objects simplify callback management in an asynchronous environment, mitigating the ""Pyramid of Doom"" that results from too many levels of nested callbacks.",0,,2013-01-25 20:56:22.663000+00:00,2013-06-24 17:19:54.767000+00:00,2013-06-24 17:19:54.767000+00:00,,206881,,206881,4,0,
17526962,,Simple Service Discovery Protocol (SSDP) is a protocol for advertizing and discovering services on the network. It is mainly used in Universal Plug and Play (UPnP).,0,,2013-07-08 12:44:07.547000+00:00,2013-07-08 13:31:36.777000+00:00,2013-07-08 13:31:36.777000+00:00,,2241569,,2241569,4,0,
30347167,,"Enables displaying multimedia or sharing a screen between devices, without cables or a pre-existing network connection.",0,,2015-05-20 10:36:10.923000+00:00,2015-05-20 12:44:07.280000+00:00,2015-05-20 12:44:07.280000+00:00,,2241569,,2241569,4,0,
35952771,,For the run-sequence node library that assists with gulp.,0,,2016-03-12 01:46:49.063000+00:00,2016-03-12 01:46:49.063000+00:00,2016-03-12 01:46:49.063000+00:00,,145185,,145185,4,0,
44154323,Common Project System,"The Common Project System is the new project system used for .NET Core projects, and Visual Studio 2017. See also ""Roslyn Project System""",0,,2017-05-24 09:26:03.573000+00:00,2017-05-24 09:26:03.573000+00:00,2017-05-24 09:26:03.573000+00:00,,15393,,15393,4,0,
44154299,,"The Roslyn Project System is the new project system used for .NET Core projects, and Visual Studio 2017",0,,2017-05-24 09:25:23.713000+00:00,2017-05-24 09:25:23.713000+00:00,2017-05-24 09:25:23.713000+00:00,,15393,,15393,4,0,
21248754,,An open source ClojureScript framework. Hoplon provides a spreadsheet-like dataflow programming environment and unifies the DOM with the dynamic environment. Page markup in Hoplon is simply Lisp expressions which are evaluated when the page loads to produce the DOM.,0,,2014-01-21 03:45:53.823000+00:00,2014-01-21 03:51:02.123000+00:00,2014-01-21 03:51:02.123000+00:00,,3096353,,3096353,4,0,
39476278,,Hug is Python3 API development framework built upon falcon.,0,,2016-09-13 17:58:31.710000+00:00,2016-09-14 09:36:28.987000+00:00,2016-09-14 09:36:28.987000+00:00,,84513,,84513,4,0,
18761258,,"The Boost C++ library for logging, focused on simplicity, extensibility and performance",0,,2013-09-12 10:03:50.430000+00:00,2013-09-12 11:15:25.453000+00:00,2013-09-12 11:15:25.453000+00:00,,1594913,,1594913,4,0,
18761742,,"A Boost C++ library that provides a container that can represent uninitialized objects of arbitrary type, notably allowing easier definition of functions that might not have a value to return",0,,2013-09-12 10:26:50.170000+00:00,2013-09-12 10:52:19.697000+00:00,2013-09-12 10:52:19.697000+00:00,,1594913,,1594913,4,0,
18761501,,"A Boost C++ library providing an implementation of tuple, a fixed-sized collection of elements, possibly of different types",0,,2013-09-12 10:16:12.530000+00:00,2013-09-12 10:38:32.960000+00:00,2013-09-12 10:38:32.960000+00:00,,1594913,,1594913,4,0,
18332434,,An automaton is a mathematical object describing an abstract machine with a finite set of states and transitions between these that runs on sequences of inputs consisting of letters (or symbols) picked from an alphabet.,0,,2013-08-20 10:12:51.037000+00:00,2013-08-20 10:28:10.017000+00:00,2013-08-20 10:28:10.017000+00:00,,1594913,,1594913,4,0,
11456446,,"A Boost C++ library that provide a family of class templates that are function object wrappers, similar to generalized callbacks.",0,,2012-07-12 16:33:21.903000+00:00,2013-09-13 09:49:44.840000+00:00,2013-09-13 09:49:44.840000+00:00,,1594913,,1594913,4,0,
17750973,,"Generic programming support in GHC allows defining classes with methods that do not need a user specification when instantiating: the method body is automatically derived by GHC. This is similar to what happens for standard classes such as Read and Show, for instance, but now for user-defined classes.",0,,2013-07-19 16:23:17.177000+00:00,2013-07-19 18:15:35.677000+00:00,2013-07-19 18:15:35.677000+00:00,,1333025,,1333025,4,0,
17328362,,"""Machines"" is a new functional programming concept that is an alternative to pipe libraries such as ""pipes"" ""conduit"". Some of its advantages includes more flexible input, allowing for example one component to read multiple inputs in various ways.",0,,2013-06-26 19:02:04.647000+00:00,2013-06-26 19:19:24.177000+00:00,2013-06-26 19:19:24.177000+00:00,,1333025,,1333025,4,0,
22683111,,DefaultMutableTreeNode is the base class used by Java to display content in a Swing based JTree.,0,,2014-03-27 09:22:28.080000+00:00,2014-05-07 09:38:14.323000+00:00,2014-05-07 09:38:14.323000+00:00,,418556,,1006113,4,0,
25629204,,"Use this tag for questions about Apache Phoenix, an open source project in the Hadoop ecosystem which provides an SQL layer on top of HBase (a non-relational database). For questions about the Phoenix Framework - an Elixir web framework for building HTML5 apps, APIs and distributed applications - use the tag [phoenix-framework].",0,,2014-09-02 17:39:08.447000+00:00,2018-05-31 12:33:16.983000+00:00,2018-05-31 12:33:16.983000+00:00,,397817,,1269281,4,0,
6256097,,"iOS 5 is Apple's fifth mobile operating system, released on Oct 13, 2011. It runs on iPhone 3GS, iPhone 4, iPhone 4S, iPod Touch 3rd and 4th generation, as well as all iPad models. It was succeeded by iOS 6.",0,2012-01-27 11:38:08.677000+00:00,2011-06-06 17:57:09.753000+00:00,2017-11-24 05:46:58.403000+00:00,2017-11-24 05:46:58.403000+00:00,,3151675,,550177,4,0,
23085075,,"The T programming language is a dialect of the Scheme programming language developed in the early 1980s by Jonathan A. Rees, Kent M. Pitman, and Norman I. Adams of Yale University as an experiment in language design and implementation.",0,,2014-04-15 13:24:24.227000+00:00,2014-04-15 13:33:50.823000+00:00,2014-04-15 13:33:50.823000+00:00,,3501345,,3501345,4,0,
15168382,,"The `cl` tag should not be used any more. It is ambiguous between: the IBM AS/400 Control Language, CL; the OpenCL language; Common Lisp; and the Microsoft Visual Studio C/C++ compiler.",0,,2013-03-01 23:09:07.413000+00:00,2013-03-02 04:30:31.293000+00:00,2013-03-02 04:30:31.293000+00:00,,15168,,1275169,4,0,
52158007,,Feature engineering is the process of using domain knowledge of the data to create features that make machine learning algorithms work,0,,2018-09-04 02:25:36.823000+00:00,2018-09-04 18:03:01.397000+00:00,2018-09-04 18:03:01.397000+00:00,,556065,,556065,4,0,
20458697,,Cocos2D for XNA is a C# Port of the Cocos2D Framework using MonoGame behind the Scenes.,0,,2013-12-08 20:33:28.370000+00:00,2013-12-08 21:53:06.557000+00:00,2013-12-08 21:53:06.557000+00:00,,2522913,,2522913,4,0,
47255434,,xtensor is a C++ library meant for numerical analysis with multi-dimensional array expressions.,0,,2017-11-13 00:09:06.893000+00:00,2017-11-13 06:58:55.673000+00:00,2017-11-13 06:58:55.673000+00:00,,4686625,,4686625,4,0,
47482497,,For anything related to Twilio's TwiML (Twilio Markup Language),0,,2017-11-25 04:05:07.807000+00:00,2017-11-27 11:58:24.570000+00:00,2017-11-27 11:58:24.570000+00:00,,1606689,,1606689,4,0,
49730392,,Framework to connect to Amazon Web Services for React & React-Native Javascript Applications,0,,2018-04-09 10:06:07.790000+00:00,2018-04-09 14:29:36.623000+00:00,2018-04-09 14:29:36.623000+00:00,,1606689,,1606689,4,0,
23235377,,"In object-oriented programming languages (such as C++, Lazarus Pascal or Visual Basic), visual objects (or components) can respond to *events* (usually) by the user. An event handler is the block of code that runs when an event occurs. Eg: *Onclick* event for a command button.",0,,2014-04-23 05:21:30.167000+00:00,2014-04-23 05:46:00.880000+00:00,2014-04-23 05:46:00.880000+00:00,,560161,,560161,4,0,
23948132,,"LazReport is the default report designer tool on Lazarus. It provides visual tools to graphically create a report layout containing multiple bands.

LazReports was forked out of the open source FastReports project.",0,,2014-05-30 06:07:17.803000+00:00,2014-05-30 06:23:53.113000+00:00,2014-05-30 06:23:53.113000+00:00,,560161,,560161,4,0,
6099086,,Browser-plugins allow to display content in browsers that they don't support natively. The two major APIs are NPAPI (supported by all browsers except Internet Explorer) and ActiveX (for so called content extensions for Internet Explorer).,0,,2011-05-23 15:06:10.020000+00:00,2011-05-23 15:06:10.020000+00:00,2011-05-23 15:06:10.020000+00:00,,168225,,168225,4,0,
3624985,,"Cocoa is Apple's application-development framework for macOS, consisting of Foundation, Application Kit, and Core Data. Use the ""cocoa-touch"" tag for iOS questions.",0,,2010-09-02 08:18:23.583000+00:00,2016-11-24 06:39:56.153000+00:00,2016-11-24 06:39:56.153000+00:00,,599344,,168225,4,0,
3625240,,"DO NOT use this tag unless you are addressing Apple's iPhone and/or iPod touch specifically. For questions not dependent on hardware, use the tag [ios]. More tags to consider are [xcode] (but only if the question is about the IDE itself), [swift], [objective-c] or [cocoa-touch] (but not [cocoa]). Please refrain from questions regarding the iTunes App Store or about iTunes Connect. If using C#, tag with [mono].",0,2011-10-08 10:14:48.487000+00:00,2010-09-02 08:23:20.643000+00:00,2018-01-19 05:31:58.650000+00:00,2018-01-19 05:31:58.650000+00:00,,3151675,,168225,4,0,
3625129,,"This tag should be used only on questions that are about Objective-C features or depend on code in the language. The tags [cocoa] and [cocoa-touch] should be used to ask about Apple's frameworks or classes. Use the related tags [ios], [macos], [apple-watch] and [tvos] for issues specific to those platforms.",0,2011-09-07 04:21:59.843000+00:00,2010-09-02 08:20:50.507000+00:00,2018-01-28 05:15:22.937000+00:00,2018-01-28 05:15:22.937000+00:00,,3151675,,168225,4,0,
3672891,,"The Netscape Plugin Application Programming Interface (NPAPI) is a cross-platform plugin architecture used by many browsers, with the notable exception of Internet Explorer.",0,,2010-09-09 00:13:27.623000+00:00,2014-01-27 01:34:31.583000+00:00,2014-01-27 01:34:31.583000+00:00,,933198,,168225,4,0,
29375010,,The `cassandra-stress` tool is a Java-based stress testing utility for basic benchmarking and load testing a Cassandra cluster.,0,,2015-03-31 17:41:11.063000+00:00,2016-03-24 15:00:50.477000+00:00,2016-03-24 15:00:50.477000+00:00,,1360888,,562721,4,0,
21940327,,MKMapSnapshotter is part of iOS 7 MapKit,0,,2014-02-21 16:51:46.010000+00:00,2014-02-21 16:54:54.647000+00:00,2014-02-21 16:54:54.647000+00:00,,235297,,235297,4,0,
26189283,,SML-MODE is a major Emacs mode for editing Standard ML. It provides syntax highlighting and automatic indentation.,0,,2014-10-04 03:19:21.553000+00:00,2014-10-04 03:19:21.553000+00:00,2014-10-04 03:19:21.553000+00:00,,301857,,301857,4,0,
37040872,,"The null-propagation operator, introduced in C# 6.0, eliminates the need for multiple null checks within a method call chain.",0,,2016-05-05 01:34:14.903000+00:00,2016-05-05 01:34:14.903000+00:00,2016-05-05 01:34:14.903000+00:00,,301857,,301857,4,0,
8857134,,The process of installation is the deployment of an application onto a device for future execution and use.,0,,2012-01-13 20:58:16.480000+00:00,2012-01-13 21:08:44.067000+00:00,2012-01-13 21:08:44.067000+00:00,,707111,,302369,4,0,
8684070,,"a set of convenience functions for plotting in matplotlib, designed to be similar to MATLAB's plotting functions.",0,,2011-12-30 21:02:52.687000+00:00,2012-06-19 21:12:13.083000+00:00,2012-06-19 21:12:13.083000+00:00,,623518,,302369,4,0,
8683770,,"The graphical representation of a mathematical function or a set of data. There are different kinds of plots, such as line plots, bar plots, or scatter plots.",0,,2011-12-30 20:30:06.103000+00:00,2015-12-26 00:54:50.213000+00:00,2015-12-26 00:54:50.213000+00:00,,3620003,,302369,4,0,
37849066,,"DB Solo - The SQL Query Tool is a cross-platform database development and management tool with support for all major DBMS products. When asking a question related to DB Solo, you would usually also want to tag your question with the specific DBMS implementation (e.g. MySQL, PostgreSQL, Oracle, MS SQL Server, etc.) you are using the tool with.",0,,2016-06-16 02:46:36.407000+00:00,2016-06-16 05:33:21.390000+00:00,2016-06-16 05:33:21.390000+00:00,,4955425,,4955425,4,0,
